type;n;k;comps;swaps;
hybrid;90;10;554;339;
hybrid;90;10;647;430;
hybrid;90;10;704;459;
hybrid;90;10;599;385;
hybrid;90;10;668;442;
hybrid;90;10;526;290;
hybrid;90;10;638;331;
hybrid;90;10;581;348;
hybrid;90;10;628;446;
hybrid;90;10;556;280;
hybrid;100;10;594;361;
hybrid;100;10;680;332;
hybrid;100;10;669;366;
hybrid;100;10;671;360;
hybrid;100;10;696;427;
hybrid;100;10;703;358;
hybrid;100;10;817;410;
hybrid;100;10;670;439;
hybrid;100;10;598;302;
hybrid;100;10;729;366;
hybrid;110;10;754;458;
hybrid;110;10;741;466;
hybrid;110;10;812;426;
hybrid;110;10;731;393;
hybrid;110;10;717;398;
hybrid;110;10;834;542;
hybrid;110;10;872;522;
hybrid;110;10;717;456;
hybrid;110;10;815;480;
hybrid;110;10;882;520;
hybrid;120;10;776;455;
hybrid;120;10;911;475;
hybrid;120;10;863;504;
hybrid;120;10;909;527;
hybrid;120;10;751;426;
hybrid;120;10;895;462;
hybrid;120;10;858;410;
hybrid;120;10;791;402;
hybrid;120;10;919;638;
hybrid;120;10;773;509;
hybrid;130;10;1020;707;
hybrid;130;10;931;571;
hybrid;130;10;917;454;
hybrid;130;10;1003;567;
hybrid;130;10;1037;638;
hybrid;130;10;944;675;
hybrid;130;10;950;638;
hybrid;130;10;944;586;
hybrid;130;10;975;492;
hybrid;130;10;1047;642;
hybrid;140;10;915;572;
hybrid;140;10;961;551;
hybrid;140;10;958;497;
hybrid;140;10;1000;555;
hybrid;140;10;1019;661;
hybrid;140;10;1113;639;
hybrid;140;10;941;551;
hybrid;140;10;1021;677;
hybrid;140;10;952;608;
hybrid;140;10;1009;535;
hybrid;150;10;1166;705;
hybrid;150;10;1050;590;
hybrid;150;10;1184;606;
hybrid;150;10;1133;648;
hybrid;150;10;1192;589;
hybrid;150;10;1128;689;
hybrid;150;10;1047;538;
hybrid;150;10;1131;519;
hybrid;150;10;1230;630;
hybrid;150;10;1167;613;
hybrid;160;10;1118;681;
hybrid;160;10;1285;566;
hybrid;160;10;1189;676;
hybrid;160;10;1241;675;
hybrid;160;10;1238;646;
hybrid;160;10;1261;681;
hybrid;160;10;1410;976;
hybrid;160;10;1158;612;
hybrid;160;10;1077;667;
hybrid;160;10;1214;721;
hybrid;170;10;1308;871;
hybrid;170;10;1158;631;
hybrid;170;10;1226;696;
hybrid;170;10;1255;693;
hybrid;170;10;1438;725;
hybrid;170;10;1214;679;
hybrid;170;10;1255;698;
hybrid;170;10;1200;703;
hybrid;170;10;1194;642;
hybrid;170;10;1293;738;
hybrid;180;10;1427;761;
hybrid;180;10;1488;908;
hybrid;180;10;1285;726;
hybrid;180;10;1433;875;
hybrid;180;10;1467;847;
hybrid;180;10;1530;743;
hybrid;180;10;1381;865;
hybrid;180;10;1345;716;
hybrid;180;10;1354;794;
hybrid;180;10;1356;703;
hybrid;190;10;1672;761;
hybrid;190;10;1523;967;
hybrid;190;10;1516;979;
hybrid;190;10;1349;778;
hybrid;190;10;1494;872;
hybrid;190;10;1483;848;
hybrid;190;10;1514;896;
hybrid;190;10;1659;936;
hybrid;190;10;1441;839;
hybrid;190;10;1631;749;
hybrid;200;10;1577;907;
hybrid;200;10;1541;905;
hybrid;200;10;1757;947;
hybrid;200;10;1427;753;
hybrid;200;10;1667;1124;
hybrid;200;10;1630;850;
hybrid;200;10;1641;909;
hybrid;200;10;1616;848;
hybrid;200;10;1492;899;
hybrid;200;10;1588;721;
hybrid;1000;10;10580;5564;
hybrid;1000;10;11511;5865;
hybrid;1000;10;11620;5483;
hybrid;1000;10;10957;6168;
hybrid;1000;10;11985;6974;
hybrid;1000;10;12105;6645;
hybrid;1000;10;11200;6475;
hybrid;1000;10;11148;6177;
hybrid;1000;10;11088;6306;
hybrid;1000;10;11174;6349;
hybrid;2000;10;26978;15208;
hybrid;2000;10;25371;13219;
hybrid;2000;10;25103;13350;
hybrid;2000;10;25679;15449;
hybrid;2000;10;24786;13756;
hybrid;2000;10;25268;14875;
hybrid;2000;10;25595;13881;
hybrid;2000;10;24954;13355;
hybrid;2000;10;26071;14925;
hybrid;2000;10;24182;13114;
hybrid;3000;10;40113;23252;
hybrid;3000;10;38704;20701;
hybrid;3000;10;42208;22787;
hybrid;3000;10;37502;19536;
hybrid;3000;10;38021;21380;
hybrid;3000;10;38927;22280;
hybrid;3000;10;43655;21823;
hybrid;3000;10;43492;21237;
hybrid;3000;10;39745;20671;
hybrid;3000;10;41597;24856;
hybrid;4000;10;54492;29372;
hybrid;4000;10;56736;30354;
hybrid;4000;10;54672;31451;
hybrid;4000;10;63447;35278;
hybrid;4000;10;56601;31500;
hybrid;4000;10;60178;29617;
hybrid;4000;10;55952;30483;
hybrid;4000;10;57088;29052;
hybrid;4000;10;55343;31232;
hybrid;4000;10;62887;27927;
hybrid;5000;10;75505;36536;
hybrid;5000;10;70300;41547;
hybrid;5000;10;70863;37549;
hybrid;5000;10;69304;34527;
hybrid;5000;10;68410;34508;
hybrid;5000;10;73698;36547;
hybrid;5000;10;78586;41412;
hybrid;5000;10;67941;38135;
hybrid;5000;10;70250;38901;
hybrid;5000;10;72666;42655;
hybrid;6000;10;84927;46384;
hybrid;6000;10;88140;48971;
hybrid;6000;10;91111;52638;
hybrid;6000;10;88039;49040;
hybrid;6000;10;88208;42804;
hybrid;6000;10;86256;48183;
hybrid;6000;10;86175;45193;
hybrid;6000;10;84546;42068;
hybrid;6000;10;87766;50187;
hybrid;6000;10;86176;41948;
hybrid;7000;10;102454;55442;
hybrid;7000;10;100962;50555;
hybrid;7000;10;102950;53686;
hybrid;7000;10;108424;57426;
hybrid;7000;10;100726;56440;
hybrid;7000;10;110302;63146;
hybrid;7000;10;106207;49331;
hybrid;7000;10;105523;58346;
hybrid;7000;10;100044;52707;
hybrid;7000;10;111902;67598;
hybrid;8000;10;116798;68091;
hybrid;8000;10;120822;62929;
hybrid;8000;10;122179;57316;
hybrid;8000;10;121188;62709;
hybrid;8000;10;115051;60308;
hybrid;8000;10;123794;64343;
hybrid;8000;10;120390;67058;
hybrid;8000;10;130646;66765;
hybrid;8000;10;129526;74728;
hybrid;8000;10;122077;62341;
hybrid;9000;10;145463;78176;
hybrid;9000;10;136992;72028;
hybrid;9000;10;144179;79499;
hybrid;9000;10;147258;74985;
hybrid;9000;10;134476;71913;
hybrid;9000;10;137747;69901;
hybrid;9000;10;145390;76149;
hybrid;9000;10;132626;68782;
hybrid;9000;10;139039;72754;
hybrid;9000;10;148080;74411;
hybrid;10000;10;147768;78700;
hybrid;10000;10;156425;90296;
hybrid;10000;10;159751;83427;
hybrid;10000;10;155386;78791;
hybrid;10000;10;162098;96528;
hybrid;10000;10;154724;76677;
hybrid;10000;10;166336;82898;
hybrid;10000;10;150283;83939;
hybrid;10000;10;154585;83544;
hybrid;10000;10;173888;81134;
hybrid;11000;10;187502;103735;
hybrid;11000;10;182901;96444;
hybrid;11000;10;177916;91842;
hybrid;11000;10;177649;92330;
hybrid;11000;10;170487;91696;
hybrid;11000;10;182862;93158;
hybrid;11000;10;186346;98213;
hybrid;11000;10;165191;84716;
hybrid;11000;10;178405;94250;
hybrid;11000;10;172394;85544;
hybrid;12000;10;186542;100938;
hybrid;12000;10;197972;104172;
hybrid;12000;10;201136;116096;
hybrid;12000;10;196438;99986;
hybrid;12000;10;200716;99596;
hybrid;12000;10;199494;110071;
hybrid;12000;10;201327;102945;
hybrid;12000;10;215162;103697;
hybrid;12000;10;194415;100526;
hybrid;12000;10;187521;101209;
hybrid;13000;10;212948;109852;
hybrid;13000;10;219788;116300;
hybrid;13000;10;224989;111537;
hybrid;13000;10;203507;101462;
hybrid;13000;10;222374;121165;
hybrid;13000;10;217060;105913;
hybrid;13000;10;214973;102964;
hybrid;13000;10;210474;112296;
hybrid;13000;10;215209;116531;
hybrid;13000;10;211775;111790;
hybrid;14000;10;240175;118179;
hybrid;14000;10;240651;130974;
hybrid;14000;10;232032;124670;
hybrid;14000;10;232138;114227;
hybrid;14000;10;228748;121844;
hybrid;14000;10;225087;119334;
hybrid;14000;10;239607;120737;
hybrid;14000;10;238828;131967;
hybrid;14000;10;233696;135362;
hybrid;14000;10;245753;139449;
hybrid;15000;10;262829;149839;
hybrid;15000;10;246138;134374;
hybrid;15000;10;241470;126943;
hybrid;15000;10;243863;142497;
hybrid;15000;10;255118;137852;
hybrid;15000;10;244354;124125;
hybrid;15000;10;266335;171196;
hybrid;15000;10;245870;136511;
hybrid;15000;10;247253;125279;
hybrid;15000;10;242531;125168;
hybrid;16000;10;273928;150152;
hybrid;16000;10;260978;146534;
hybrid;16000;10;267814;142050;
hybrid;16000;10;269603;143273;
hybrid;16000;10;266316;138166;
hybrid;16000;10;277851;141718;
hybrid;16000;10;263489;127735;
hybrid;16000;10;269148;145987;
hybrid;16000;10;257247;133849;
hybrid;16000;10;254735;127810;
hybrid;17000;10;275600;148184;
hybrid;17000;10;279481;153863;
hybrid;17000;10;286693;136603;
hybrid;17000;10;296558;151769;
hybrid;17000;10;290883;155797;
hybrid;17000;10;300699;151253;
hybrid;17000;10;286971;141166;
hybrid;17000;10;287326;142169;
hybrid;17000;10;290213;149674;
hybrid;17000;10;278602;153288;
hybrid;18000;10;320453;192687;
hybrid;18000;10;323902;173420;
hybrid;18000;10;289023;157610;
hybrid;18000;10;300273;139841;
hybrid;18000;10;303058;161687;
hybrid;18000;10;295987;156027;
hybrid;18000;10;302754;158085;
hybrid;18000;10;301723;171845;
hybrid;18000;10;294801;167357;
hybrid;18000;10;293706;156386;
hybrid;19000;10;322961;166516;
hybrid;19000;10;308219;167876;
hybrid;19000;10;310124;155381;
hybrid;19000;10;324487;168606;
hybrid;19000;10;344758;194788;
hybrid;19000;10;315385;169609;
hybrid;19000;10;347982;176655;
hybrid;19000;10;328006;174552;
hybrid;19000;10;334167;191349;
hybrid;19000;10;337468;185172;
hybrid;20000;10;337117;177753;
hybrid;20000;10;356586;173523;
hybrid;20000;10;334243;167097;
hybrid;20000;10;359484;175819;
hybrid;20000;10;345227;184273;
hybrid;20000;10;348379;203811;
hybrid;20000;10;340652;182558;
hybrid;20000;10;361673;200485;
hybrid;20000;10;330919;186854;
hybrid;20000;10;349406;187842;
hybrid;10;100;36;27;
hybrid;10;100;29;20;
hybrid;10;100;20;11;
hybrid;10;100;32;23;
hybrid;10;100;29;20;
hybrid;10;100;33;24;
hybrid;10;100;34;25;
hybrid;10;100;19;10;
hybrid;10;100;32;23;
hybrid;10;100;20;11;
hybrid;10;100;33;24;
hybrid;10;100;27;18;
hybrid;10;100;36;27;
hybrid;10;100;46;37;
hybrid;10;100;22;13;
hybrid;10;100;28;19;
hybrid;10;100;33;24;
hybrid;10;100;35;26;
hybrid;10;100;33;24;
hybrid;10;100;22;13;
hybrid;10;100;27;18;
hybrid;10;100;28;19;
hybrid;10;100;41;32;
hybrid;10;100;33;24;
hybrid;10;100;34;25;
hybrid;10;100;28;19;
hybrid;10;100;35;26;
hybrid;10;100;36;27;
hybrid;10;100;24;15;
hybrid;10;100;35;26;
hybrid;10;100;24;15;
hybrid;10;100;29;20;
hybrid;10;100;24;15;
hybrid;10;100;29;20;
hybrid;10;100;22;13;
hybrid;10;100;22;13;
hybrid;10;100;34;25;
hybrid;10;100;38;29;
hybrid;10;100;37;28;
hybrid;10;100;25;16;
hybrid;10;100;24;15;
hybrid;10;100;30;21;
hybrid;10;100;27;18;
hybrid;10;100;25;16;
hybrid;10;100;28;19;
hybrid;10;100;33;24;
hybrid;10;100;21;12;
hybrid;10;100;29;20;
hybrid;10;100;32;23;
hybrid;10;100;29;20;
hybrid;10;100;25;16;
hybrid;10;100;22;13;
hybrid;10;100;29;20;
hybrid;10;100;34;25;
hybrid;10;100;32;23;
hybrid;10;100;23;14;
hybrid;10;100;28;19;
hybrid;10;100;25;16;
hybrid;10;100;17;8;
hybrid;10;100;27;18;
hybrid;10;100;32;23;
hybrid;10;100;29;20;
hybrid;10;100;20;11;
hybrid;10;100;24;15;
hybrid;10;100;30;21;
hybrid;10;100;32;23;
hybrid;10;100;36;27;
hybrid;10;100;31;22;
hybrid;10;100;27;18;
hybrid;10;100;31;22;
hybrid;10;100;27;18;
hybrid;10;100;28;19;
hybrid;10;100;29;20;
hybrid;10;100;27;18;
hybrid;10;100;31;22;
hybrid;10;100;34;25;
hybrid;10;100;29;20;
hybrid;10;100;37;28;
hybrid;10;100;32;23;
hybrid;10;100;31;22;
hybrid;10;100;36;27;
hybrid;10;100;25;16;
hybrid;10;100;34;25;
hybrid;10;100;31;22;
hybrid;10;100;27;18;
hybrid;10;100;28;19;
hybrid;10;100;28;19;
hybrid;10;100;35;26;
hybrid;10;100;22;13;
hybrid;10;100;29;20;
hybrid;10;100;36;27;
hybrid;10;100;32;23;
hybrid;10;100;30;21;
hybrid;10;100;29;20;
hybrid;10;100;31;22;
hybrid;10;100;20;11;
hybrid;10;100;36;27;
hybrid;10;100;32;23;
hybrid;10;100;24;15;
hybrid;10;100;36;27;
hybrid;20;100;74;51;
hybrid;20;100;95;60;
hybrid;20;100;92;40;
hybrid;20;100;87;57;
hybrid;20;100;86;47;
hybrid;20;100;88;64;
hybrid;20;100;73;39;
hybrid;20;100;74;48;
hybrid;20;100;82;54;
hybrid;20;100;66;41;
hybrid;20;100;70;35;
hybrid;20;100;83;46;
hybrid;20;100;77;51;
hybrid;20;100;81;56;
hybrid;20;100;71;45;
hybrid;20;100;78;54;
hybrid;20;100;87;60;
hybrid;20;100;67;43;
hybrid;20;100;84;59;
hybrid;20;100;85;58;
hybrid;20;100;79;59;
hybrid;20;100;64;31;
hybrid;20;100;93;67;
hybrid;20;100;70;44;
hybrid;20;100;73;37;
hybrid;20;100;81;48;
hybrid;20;100;86;66;
hybrid;20;100;72;50;
hybrid;20;100;92;61;
hybrid;20;100;66;36;
hybrid;20;100;82;44;
hybrid;20;100;82;61;
hybrid;20;100;89;56;
hybrid;20;100;96;58;
hybrid;20;100;90;36;
hybrid;20;100;67;33;
hybrid;20;100;70;44;
hybrid;20;100;84;31;
hybrid;20;100;93;65;
hybrid;20;100;58;32;
hybrid;20;100;54;29;
hybrid;20;100;75;42;
hybrid;20;100;78;53;
hybrid;20;100;74;42;
hybrid;20;100;69;40;
hybrid;20;100;74;47;
hybrid;20;100;83;49;
hybrid;20;100;77;42;
hybrid;20;100;84;57;
hybrid;20;100;70;40;
hybrid;20;100;95;57;
hybrid;20;100;96;66;
hybrid;20;100;101;70;
hybrid;20;100;75;47;
hybrid;20;100;78;43;
hybrid;20;100;86;42;
hybrid;20;100;73;46;
hybrid;20;100;86;60;
hybrid;20;100;88;61;
hybrid;20;100;67;46;
hybrid;20;100;65;40;
hybrid;20;100;74;37;
hybrid;20;100;77;51;
hybrid;20;100;81;64;
hybrid;20;100;74;39;
hybrid;20;100;69;48;
hybrid;20;100;76;56;
hybrid;20;100;78;51;
hybrid;20;100;87;32;
hybrid;20;100;70;46;
hybrid;20;100;88;63;
hybrid;20;100;84;41;
hybrid;20;100;85;63;
hybrid;20;100;65;41;
hybrid;20;100;66;36;
hybrid;20;100;90;49;
hybrid;20;100;86;65;
hybrid;20;100;91;52;
hybrid;20;100;79;52;
hybrid;20;100;68;40;
hybrid;20;100;80;49;
hybrid;20;100;80;55;
hybrid;20;100;80;43;
hybrid;20;100;100;79;
hybrid;20;100;79;47;
hybrid;20;100;100;49;
hybrid;20;100;98;83;
hybrid;20;100;89;51;
hybrid;20;100;85;44;
hybrid;20;100;74;50;
hybrid;20;100;76;38;
hybrid;20;100;71;48;
hybrid;20;100;84;50;
hybrid;20;100;76;54;
hybrid;20;100;70;43;
hybrid;20;100;79;57;
hybrid;20;100;77;36;
hybrid;20;100;81;53;
hybrid;20;100;87;66;
hybrid;20;100;70;43;
hybrid;30;100;122;73;
hybrid;30;100;128;73;
hybrid;30;100;116;67;
hybrid;30;100;129;70;
hybrid;30;100;147;98;
hybrid;30;100;163;92;
hybrid;30;100;130;78;
hybrid;30;100;140;68;
hybrid;30;100;143;73;
hybrid;30;100;122;77;
hybrid;30;100;170;82;
hybrid;30;100;136;88;
hybrid;30;100;122;76;
hybrid;30;100;147;72;
hybrid;30;100;141;91;
hybrid;30;100;149;101;
hybrid;30;100;140;100;
hybrid;30;100;149;108;
hybrid;30;100;162;89;
hybrid;30;100;154;118;
hybrid;30;100;153;88;
hybrid;30;100;187;97;
hybrid;30;100;136;86;
hybrid;30;100;127;73;
hybrid;30;100;139;85;
hybrid;30;100;143;78;
hybrid;30;100;117;63;
hybrid;30;100;123;70;
hybrid;30;100;148;90;
hybrid;30;100;126;76;
hybrid;30;100;138;87;
hybrid;30;100;125;88;
hybrid;30;100;127;87;
hybrid;30;100;133;68;
hybrid;30;100;145;76;
hybrid;30;100;125;71;
hybrid;30;100;143;99;
hybrid;30;100;148;102;
hybrid;30;100;134;59;
hybrid;30;100;137;90;
hybrid;30;100;117;69;
hybrid;30;100;159;123;
hybrid;30;100;142;69;
hybrid;30;100;139;95;
hybrid;30;100;147;69;
hybrid;30;100;144;97;
hybrid;30;100;172;78;
hybrid;30;100;119;71;
hybrid;30;100;134;76;
hybrid;30;100;171;132;
hybrid;30;100;185;98;
hybrid;30;100;128;85;
hybrid;30;100;124;83;
hybrid;30;100;133;59;
hybrid;30;100;156;83;
hybrid;30;100;122;88;
hybrid;30;100;138;94;
hybrid;30;100;125;84;
hybrid;30;100;125;79;
hybrid;30;100;146;74;
hybrid;30;100;137;81;
hybrid;30;100;155;105;
hybrid;30;100;126;72;
hybrid;30;100;144;104;
hybrid;30;100;121;76;
hybrid;30;100;158;78;
hybrid;30;100;158;88;
hybrid;30;100;123;63;
hybrid;30;100;137;54;
hybrid;30;100;140;77;
hybrid;30;100;141;81;
hybrid;30;100;123;73;
hybrid;30;100;142;110;
hybrid;30;100;126;77;
hybrid;30;100;150;85;
hybrid;30;100;137;79;
hybrid;30;100;147;65;
hybrid;30;100;125;74;
hybrid;30;100;135;87;
hybrid;30;100;123;70;
hybrid;30;100;153;109;
hybrid;30;100;143;106;
hybrid;30;100;141;78;
hybrid;30;100;129;86;
hybrid;30;100;149;102;
hybrid;30;100;127;48;
hybrid;30;100;148;46;
hybrid;30;100;113;58;
hybrid;30;100;117;63;
hybrid;30;100;128;84;
hybrid;30;100;129;67;
hybrid;30;100;123;79;
hybrid;30;100;139;95;
hybrid;30;100;122;73;
hybrid;30;100;139;80;
hybrid;30;100;128;61;
hybrid;30;100;139;72;
hybrid;30;100;124;74;
hybrid;30;100;170;117;
hybrid;30;100;190;74;
hybrid;40;100;212;98;
hybrid;40;100;210;70;
hybrid;40;100;211;138;
hybrid;40;100;196;135;
hybrid;40;100;193;114;
hybrid;40;100;280;155;
hybrid;40;100;201;122;
hybrid;40;100;211;127;
hybrid;40;100;230;172;
hybrid;40;100;208;123;
hybrid;40;100;221;152;
hybrid;40;100;195;96;
hybrid;40;100;209;102;
hybrid;40;100;202;130;
hybrid;40;100;239;80;
hybrid;40;100;177;106;
hybrid;40;100;268;122;
hybrid;40;100;217;156;
hybrid;40;100;185;122;
hybrid;40;100;203;143;
hybrid;40;100;192;116;
hybrid;40;100;252;150;
hybrid;40;100;192;115;
hybrid;40;100;226;131;
hybrid;40;100;171;94;
hybrid;40;100;192;105;
hybrid;40;100;191;120;
hybrid;40;100;220;134;
hybrid;40;100;187;108;
hybrid;40;100;196;102;
hybrid;40;100;225;131;
hybrid;40;100;185;118;
hybrid;40;100;175;83;
hybrid;40;100;241;163;
hybrid;40;100;240;171;
hybrid;40;100;246;166;
hybrid;40;100;255;197;
hybrid;40;100;187;118;
hybrid;40;100;205;84;
hybrid;40;100;191;114;
hybrid;40;100;204;149;
hybrid;40;100;199;93;
hybrid;40;100;182;100;
hybrid;40;100;208;122;
hybrid;40;100;193;132;
hybrid;40;100;199;110;
hybrid;40;100;187;106;
hybrid;40;100;188;101;
hybrid;40;100;185;113;
hybrid;40;100;229;120;
hybrid;40;100;192;117;
hybrid;40;100;238;151;
hybrid;40;100;222;135;
hybrid;40;100;220;136;
hybrid;40;100;198;112;
hybrid;40;100;217;167;
hybrid;40;100;229;148;
hybrid;40;100;196;92;
hybrid;40;100;183;119;
hybrid;40;100;189;81;
hybrid;40;100;209;135;
hybrid;40;100;203;114;
hybrid;40;100;181;99;
hybrid;40;100;218;88;
hybrid;40;100;200;145;
hybrid;40;100;219;82;
hybrid;40;100;213;158;
hybrid;40;100;194;122;
hybrid;40;100;163;88;
hybrid;40;100;237;174;
hybrid;40;100;211;126;
hybrid;40;100;198;127;
hybrid;40;100;209;140;
hybrid;40;100;201;133;
hybrid;40;100;186;113;
hybrid;40;100;175;110;
hybrid;40;100;196;82;
hybrid;40;100;195;84;
hybrid;40;100;164;89;
hybrid;40;100;232;100;
hybrid;40;100;192;120;
hybrid;40;100;227;122;
hybrid;40;100;188;101;
hybrid;40;100;202;109;
hybrid;40;100;199;95;
hybrid;40;100;201;106;
hybrid;40;100;192;80;
hybrid;40;100;202;112;
hybrid;40;100;252;84;
hybrid;40;100;206;141;
hybrid;40;100;227;137;
hybrid;40;100;252;101;
hybrid;40;100;209;127;
hybrid;40;100;190;126;
hybrid;40;100;206;91;
hybrid;40;100;193;122;
hybrid;40;100;189;110;
hybrid;40;100;226;103;
hybrid;40;100;190;131;
hybrid;40;100;226;133;
hybrid;50;100;248;166;
hybrid;50;100;258;139;
hybrid;50;100;263;127;
hybrid;50;100;253;141;
hybrid;50;100;233;147;
hybrid;50;100;264;157;
hybrid;50;100;269;150;
hybrid;50;100;273;160;
hybrid;50;100;264;89;
hybrid;50;100;276;141;
hybrid;50;100;298;201;
hybrid;50;100;313;163;
hybrid;50;100;266;155;
hybrid;50;100;234;109;
hybrid;50;100;259;161;
hybrid;50;100;307;164;
hybrid;50;100;280;168;
hybrid;50;100;256;162;
hybrid;50;100;307;189;
hybrid;50;100;331;181;
hybrid;50;100;263;147;
hybrid;50;100;278;177;
hybrid;50;100;268;144;
hybrid;50;100;293;175;
hybrid;50;100;249;160;
hybrid;50;100;361;136;
hybrid;50;100;330;235;
hybrid;50;100;277;157;
hybrid;50;100;320;255;
hybrid;50;100;329;182;
hybrid;50;100;275;182;
hybrid;50;100;259;154;
hybrid;50;100;298;175;
hybrid;50;100;392;227;
hybrid;50;100;252;161;
hybrid;50;100;266;151;
hybrid;50;100;263;176;
hybrid;50;100;281;172;
hybrid;50;100;206;108;
hybrid;50;100;311;182;
hybrid;50;100;289;155;
hybrid;50;100;278;155;
hybrid;50;100;268;159;
hybrid;50;100;253;156;
hybrid;50;100;269;192;
hybrid;50;100;317;247;
hybrid;50;100;252;140;
hybrid;50;100;264;152;
hybrid;50;100;253;140;
hybrid;50;100;240;149;
hybrid;50;100;299;224;
hybrid;50;100;308;168;
hybrid;50;100;315;188;
hybrid;50;100;267;171;
hybrid;50;100;304;208;
hybrid;50;100;247;114;
hybrid;50;100;264;170;
hybrid;50;100;255;160;
hybrid;50;100;295;218;
hybrid;50;100;239;148;
hybrid;50;100;302;211;
hybrid;50;100;290;183;
hybrid;50;100;249;147;
hybrid;50;100;264;173;
hybrid;50;100;259;173;
hybrid;50;100;279;151;
hybrid;50;100;272;140;
hybrid;50;100;267;157;
hybrid;50;100;274;192;
hybrid;50;100;279;169;
hybrid;50;100;264;186;
hybrid;50;100;300;214;
hybrid;50;100;318;196;
hybrid;50;100;240;140;
hybrid;50;100;308;185;
hybrid;50;100;223;108;
hybrid;50;100;236;145;
hybrid;50;100;265;122;
hybrid;50;100;258;121;
hybrid;50;100;266;129;
hybrid;50;100;260;145;
hybrid;50;100;246;143;
hybrid;50;100;276;186;
hybrid;50;100;224;107;
hybrid;50;100;284;192;
hybrid;50;100;275;116;
hybrid;50;100;277;177;
hybrid;50;100;254;129;
hybrid;50;100;321;226;
hybrid;50;100;291;165;
hybrid;50;100;269;168;
hybrid;50;100;256;132;
hybrid;50;100;278;188;
hybrid;50;100;250;153;
hybrid;50;100;295;173;
hybrid;50;100;262;128;
hybrid;50;100;314;164;
hybrid;50;100;242;145;
hybrid;50;100;320;194;
hybrid;50;100;308;212;
hybrid;60;100;334;203;
hybrid;60;100;355;181;
hybrid;60;100;344;192;
hybrid;60;100;433;282;
hybrid;60;100;348;230;
hybrid;60;100;335;175;
hybrid;60;100;315;157;
hybrid;60;100;313;168;
hybrid;60;100;353;263;
hybrid;60;100;327;152;
hybrid;60;100;376;209;
hybrid;60;100;317;192;
hybrid;60;100;407;216;
hybrid;60;100;321;180;
hybrid;60;100;318;190;
hybrid;60;100;324;177;
hybrid;60;100;333;143;
hybrid;60;100;310;175;
hybrid;60;100;387;242;
hybrid;60;100;412;231;
hybrid;60;100;359;188;
hybrid;60;100;334;214;
hybrid;60;100;342;235;
hybrid;60;100;329;199;
hybrid;60;100;307;192;
hybrid;60;100;442;167;
hybrid;60;100;414;230;
hybrid;60;100;398;244;
hybrid;60;100;366;240;
hybrid;60;100;305;179;
hybrid;60;100;344;239;
hybrid;60;100;358;234;
hybrid;60;100;379;271;
hybrid;60;100;348;229;
hybrid;60;100;369;243;
hybrid;60;100;451;275;
hybrid;60;100;418;271;
hybrid;60;100;357;257;
hybrid;60;100;331;149;
hybrid;60;100;326;177;
hybrid;60;100;369;167;
hybrid;60;100;337;216;
hybrid;60;100;347;190;
hybrid;60;100;357;245;
hybrid;60;100;341;239;
hybrid;60;100;458;241;
hybrid;60;100;392;274;
hybrid;60;100;405;218;
hybrid;60;100;445;246;
hybrid;60;100;360;192;
hybrid;60;100;359;256;
hybrid;60;100;360;225;
hybrid;60;100;339;214;
hybrid;60;100;406;293;
hybrid;60;100;335;194;
hybrid;60;100;342;208;
hybrid;60;100;434;215;
hybrid;60;100;348;199;
hybrid;60;100;386;191;
hybrid;60;100;353;193;
hybrid;60;100;372;174;
hybrid;60;100;359;207;
hybrid;60;100;389;246;
hybrid;60;100;333;212;
hybrid;60;100;373;180;
hybrid;60;100;350;246;
hybrid;60;100;383;216;
hybrid;60;100;350;249;
hybrid;60;100;330;179;
hybrid;60;100;379;216;
hybrid;60;100;380;233;
hybrid;60;100;332;225;
hybrid;60;100;335;208;
hybrid;60;100;398;277;
hybrid;60;100;421;293;
hybrid;60;100;317;189;
hybrid;60;100;341;188;
hybrid;60;100;319;194;
hybrid;60;100;352;180;
hybrid;60;100;316;181;
hybrid;60;100;375;254;
hybrid;60;100;339;201;
hybrid;60;100;386;233;
hybrid;60;100;290;186;
hybrid;60;100;364;213;
hybrid;60;100;324;202;
hybrid;60;100;336;201;
hybrid;60;100;287;169;
hybrid;60;100;286;164;
hybrid;60;100;337;178;
hybrid;60;100;292;163;
hybrid;60;100;336;210;
hybrid;60;100;370;250;
hybrid;60;100;303;192;
hybrid;60;100;353;145;
hybrid;60;100;358;237;
hybrid;60;100;342;224;
hybrid;60;100;349;212;
hybrid;60;100;305;153;
hybrid;60;100;391;247;
hybrid;70;100;486;273;
hybrid;70;100;517;312;
hybrid;70;100;426;196;
hybrid;70;100;484;339;
hybrid;70;100;438;245;
hybrid;70;100;456;297;
hybrid;70;100;437;236;
hybrid;70;100;561;325;
hybrid;70;100;459;300;
hybrid;70;100;432;275;
hybrid;70;100;400;233;
hybrid;70;100;367;224;
hybrid;70;100;441;282;
hybrid;70;100;423;264;
hybrid;70;100;495;322;
hybrid;70;100;405;210;
hybrid;70;100;394;271;
hybrid;70;100;478;248;
hybrid;70;100;525;242;
hybrid;70;100;422;272;
hybrid;70;100;394;222;
hybrid;70;100;550;344;
hybrid;70;100;397;248;
hybrid;70;100;445;276;
hybrid;70;100;426;277;
hybrid;70;100;538;406;
hybrid;70;100;403;223;
hybrid;70;100;384;192;
hybrid;70;100;481;308;
hybrid;70;100;428;303;
hybrid;70;100;421;280;
